ID or #		Start	End	Type	Contig
gene-STM4177		4394688	4396232	complete	contig_2:2937659-2936115
rna-STM4177		4394688	4396232	complete	contig_2:2937659-2936115
exon-STM4177-1		4394688	4396232	complete	contig_2:2937659-2936115
gene-STM4178		4396316	4396388	complete	contig_2:2936031-2935959
rna-STM4178		4396316	4396388	complete	contig_2:2936031-2935959
exon-STM4178-1		4396316	4396388	complete	contig_2:2936031-2935959
gene-STM4179		4396624	4399617	complete	contig_2:2935723-2932730
rna-STM4179		4396624	4399617	complete	contig_2:2935723-2932730
exon-STM4179-1		4396624	4399617	complete	contig_2:2935723-2932730
gene-STM4180		4399810	4399931	complete	contig_2:2932537-2932416
rna-STM4180		4399810	4399931	complete	contig_2:2932537-2932416
exon-STM4180-1		4399810	4399931	complete	contig_2:2932537-2932416
gene-STM4181		4400260	4400708	complete	contig_2:2932087-2931639
cds-NP_463046.1		4400260	4400697	complete	contig_2:2932087-2931650
id-STM4181		4400703	4400708	complete	contig_2:2931644-2931639
gene-STM4182		4400666	4401783	complete	contig_2:2931681-2930564
cds-NP_463047.1		4400854	4401783	complete	contig_2:2931493-2930564
id-STM4182		4400815	4400825	complete	contig_2:2931532-2931522
id-STM4182-2		4400823	4400833	complete	contig_2:2931524-2931514
id-STM4182-3		4400666	4400674	complete	contig_2:2931681-2931673
id-STM4182-4		4400690	4400698	complete	contig_2:2931657-2931649
id-STM4182-5		4400848	4400853	complete	contig_2:2931499-2931494
gene-STM4183		4401864	4403653	complete	contig_2:2930483-2928694
cds-NP_463048.1		4402052	4403653	complete	contig_2:2930295-2928694
id-STM4183		4401921	4401955	complete	contig_2:2930426-2930392
id-STM4183-2		4401864	4401872	complete	contig_2:2930483-2930475
id-STM4183-3		4401888	4401896	complete	contig_2:2930459-2930451
id-STM4183-4		4402039	4402044	complete	contig_2:2930308-2930303
gene-STM4184		4403670	4404989	complete	contig_2:2928677-2927358
cds-NP_463049.1		4403685	4404989	complete	contig_2:2928662-2927358
id-STM4184		4403670	4403675	complete	contig_2:2928677-2928672
gene-STM4185		4405080	4406842	complete	contig_2:2927267-2925505
cds-NP_463050.1		4405091	4406842	complete	contig_2:2927256-2925505
id-STM4185		4405080	4405085	complete	contig_2:2927267-2927262
gene-STM4186		4406806	4407217	complete	contig_2:2925541-2925130
cds-NP_463051.1		4406806	4407213	complete	contig_2:2925541-2925134
id-STM4186		4407212	4407217	complete	contig_2:2925135-2925130
gene-STM4187		4407224	4408060	complete	contig_2:2925123-2924287
cds-NP_463052.1		4407224	4408048	complete	contig_2:2925123-2924299
id-STM4187		4408055	4408060	complete	contig_2:2924292-2924287
gene-STM4188		4408069	4412035	complete	contig_2:2924278-2920312
cds-NP_463053.3		4408265	4412035	complete	contig_2:2924082-2920312
id-STM4188		4408069	4408077	complete	contig_2:2924278-2924270
id-STM4188-2		4408096	4408104	complete	contig_2:2924251-2924243
id-STM4188-3		4408247	4408252	complete	contig_2:2924100-2924095
gene-STM4189		4412285	4413933	complete	contig_2:2920062-2918414
cds-NP_463054.1		4412302	4413933	complete	contig_2:2920045-2918414
id-STM4189		4412285	4412290	complete	contig_2:2920062-2920057
gene-STM4190		4414009	4414712	complete	contig_2:2918338-2917635
cds-NP_463055.1		4414009	4414698	complete	contig_2:2918338-2917649
id-STM4190		4414707	4414712	complete	contig_2:2917640-2917635
gene-STM4191		4414770	4414871	complete	contig_2:2917577-2917476
cds-NP_463056.1		4414770	4414871	complete	contig_2:2917577-2917476
gene-STM4192		4414899	4415445	complete	contig_2:2917448-2916902
cds-NP_463057.1		4414906	4415445	complete	contig_2:2917441-2916902
id-STM4192		4414899	4414904	complete	contig_2:2917448-2917443
gene-STM4193		4415480	4416361	complete	contig_2:2916867-2915986
cds-NP_463058.1		4415492	4416361	complete	contig_2:2916855-2915986
id-STM4193		4415480	4415485	complete	contig_2:2916867-2916862
gene-STM4194		4416358	4416642	complete	contig_2:2915989-2915705
cds-NP_463059.1		4416358	4416630	complete	contig_2:2915989-2915717
id-STM4194		4416637	4416642	complete	contig_2:2915710-2915705
gene-STM4195		4416728	4417676	complete	contig_2:2915619-2914671
cds-NP_463060.1		4416728	4417669	complete	contig_2:2915619-2914678
id-STM4195		4417671	4417676	complete	contig_2:2914676-2914671
gene-STM4196		4417931	4418664	complete	contig_2:2914416-2913683
cds-NP_463061.1		4417931	4418659	complete	contig_2:2914416-2913688
id-STM4196		4418659	4418664	complete	contig_2:2913688-2913683
gene-STM4197		4418856	4419153	complete	contig_2:2913491-2913194
cds-NP_463062.1		4418856	4419146	complete	contig_2:2913491-2913201
id-STM4197		4419148	4419153	complete	contig_2:2913199-2913194
gene-STM4198		4419395	4419856	complete	contig_2:2912952-2912491
cds-NP_463063.1		4419395	4419850	complete	contig_2:2912952-2912497
id-STM4198		4419851	4419856	complete	contig_2:2912496-2912491
gene-STM4199		4419847	4420457	complete	contig_2:2912500-2911890
cds-NP_463064.1		4419847	4420452	complete	contig_2:2912500-2911895
id-STM4199		4420452	4420457	complete	contig_2:2911895-2911890
gene-STM4200		4420457	4422209	complete	contig_2:2911890-2910138
cds-NP_463065.1		4420457	4422202	complete	contig_2:2911890-2910145
id-STM4200		4422204	4422209	complete	contig_2:2910143-2910138
gene-STM4201		4422205	4422844	complete	contig_2:2910142-2909503
cds-NP_463066.1		4422205	4422837	complete	contig_2:2910142-2909510
id-STM4201		4422839	4422844	complete	contig_2:2909508-2909503
gene-STM4202		4422830	4423952	complete	contig_2:2909517-2908395
cds-NP_463067.1		4422830	4423945	complete	contig_2:2909517-2908402
gene-STM4203		4423936	4424301	complete	contig_2:2908411-2908046
cds-NP_463068.1		4423936	4424295	complete	contig_2:2908411-2908052
id-STM4203		4423947	4423952	complete	contig_2:2908400-2908395
id-STM4203-2		4424296	4424301	complete	contig_2:2908051-2908046
gene-STM4204		4424459	4426012	complete	contig_2:2907888-2906335
cds-NP_463069.1		4424459	4426006	complete	contig_2:2907888-2906341
gene-STM4205		4426006	4426943	complete	contig_2:2906341-2905404
cds-NP_463070.1		4426006	4426935	complete	contig_2:2906341-2905412
id-STM4205		4426007	4426012	complete	contig_2:2906340-2906335
gene-STM4206		4426932	4427294	complete	contig_2:2905415-2905053
cds-NP_463071.1		4426932	4427294	complete	contig_2:2905415-2905053
id-STM4206		4426938	4426943	complete	contig_2:2905409-2905404
gene-STM4207		4427622	4428351	complete	contig_2:2904725-2903996
cds-NP_463072.1		4427622	4428344	complete	contig_2:2904725-2904003
id-STM4207		4428346	4428351	complete	contig_2:2904001-2903996
gene-STM4208		4428354	4429404	complete	contig_2:2903993-2902943
cds-NP_463073.1		4428354	4429397	complete	contig_2:2903993-2902950
gene-STM4209		4429385	4429602	complete	contig_2:2902962-2902745
cds-NP_463074.1		4429385	4429594	complete	contig_2:2902962-2902753
id-STM4209		4429399	4429404	complete	contig_2:2902948-2902943
id-STM4209-2		4429597	4429602	complete	contig_2:2902750-2902745
gene-STM4210		4429594	4430552	complete	contig_2:2902753-2901795
cds-NP_463075.1		4429594	4430547	complete	contig_2:2902753-2901800
id-STM4210		4430547	4430552	complete	contig_2:2901800-2901795
gene-STM4211		4430547	4432901	complete	contig_2:2901800-2899446
cds-NP_463076.1		4430547	4432901	complete	contig_2:2901800-2899446
gene-STM4212		4433455	4433986	complete	contig_2:2898892-2898361
cds-NP_463077.1		4433455	4433979	complete	contig_2:2898892-2898368
id-STM4212		4433981	4433986	complete	contig_2:2898366-2898361
gene-STM4213		4433979	4435413	complete	contig_2:2898368-2896934
cds-NP_463078.1		4433979	4435406	complete	contig_2:2898368-2896941
gene-STM4214		4435396	4435600	complete	contig_2:2896951-2896747
cds-NP_463079.1		4435396	4435593	complete	contig_2:2896951-2896754
id-STM4214		4435408	4435413	complete	contig_2:2896939-2896934
id-STM4214-2		4435595	4435600	complete	contig_2:2896752-2896747
gene-STM4215		4435590	4436052	complete	contig_2:2896757-2896295
cds-NP_463080.1		4435590	4436045	complete	contig_2:2896757-2896302
id-STM4215		4436047	4436052	complete	contig_2:2896300-2896295
gene-STM4216		4436205	4436525	complete	contig_2:2896142-2895822
cds-NP_463081.1		4436205	4436519	complete	contig_2:2896142-2895828
id-STM4216		4436520	4436525	complete	contig_2:2895827-2895822
gene-STM4217		4436532	4437143	complete	contig_2:2895815-2895204
cds-NP_463082.1		4436532	4437137	complete	contig_2:2895815-2895210
id-STM4217		4437138	4437143	complete	contig_2:2895209-2895204
gene-STM4218		4437140	4437435	complete	contig_2:2895207-2894912
cds-NP_463083.1		4437140	4437427	complete	contig_2:2895207-2894920
id-STM4218		4437430	4437435	complete	contig_2:2894917-2894912
gene-STM4219		4438143	4438350	complete	contig_2:2894204-2893997
cds-NP_463084.3		4438147	4438350	complete	contig_2:2894200-2893997
id-STM4219		4438143	4438148	complete	contig_2:2894204-2894199
gene-STM4220		4438483	4439841	complete	contig_2:2893864-2892506
cds-NP_463085.1		4438483	4439832	complete	contig_2:2893864-2892515
id-STM4220		4439836	4439841	complete	contig_2:2892511-2892506
gene-STM4221		4440161	4441826	complete	contig_2:2892186-2890521
cds-NP_463086.1		4440177	4441826	complete	contig_2:2892170-2890521
id-STM4221		4440161	4440166	complete	contig_2:2892186-2892181
gene-STM4222		4442257	4442512	complete	contig_2:2890090-2889835
cds-NP_463087.3		4442267	4442512	complete	contig_2:2890080-2889835
id-STM4222		4442257	4442262	complete	contig_2:2890090-2890085
gene-STM4223		4442546	4443214	complete	contig_2:2889801-2889133
cds-NP_463088.3		4442546	4443214	complete	contig_2:2889801-2889133
id-STM4223		4443197	4443202	complete	contig_2:2889150-2889145
gene-STM4224		4443197	4443948	complete	contig_2:2889150-2888399
cds-NP_463089.1		4443211	4443948	complete	contig_2:2889136-2888399
id-STM4224		4443940	4443945	complete	contig_2:2888407-2888402
gene-STM4225		4443940	4446044	complete	contig_2:2888407-2886303
cds-NP_463090.1		4443948	4446044	complete	contig_2:2888399-2886303
gene-STM4226		4446175	4446597	complete	contig_2:2886172-2885750
cds-NP_463091.1		4446187	4446597	complete	contig_2:2886160-2885750
id-STM4226		4446175	4446180	complete	contig_2:2886172-2886167
gene-STM4227		4446763	4447669	complete	contig_2:2885584-2884678
cds-NP_463092.1		4446763	4447653	complete	contig_2:2885584-2884694
id-STM4227		4447664	4447669	complete	contig_2:2884683-2884678
gene-STM4228		4447668	4449225	complete	contig_2:2884679-2883122
cds-NP_463093.1		4447668	4449212	complete	contig_2:2884679-2883135
id-STM4228		4449220	4449225	complete	contig_2:2883127-2883122
gene-STM4229		4449344	4450603	complete	contig_2:2883003-2881744
cds-NP_463094.3		4449344	4450543	complete	contig_2:2883003-2881804
id-STM4229		4450576	4450584	complete	contig_2:2881771-2881763
id-STM4229-2		4450595	4450603	complete	contig_2:2881752-2881744
id-NC_003197.2:4450607..4450644		4450607	4450644	complete	contig_2:2881740-2881703
id-NC_003197.2:4450613..4450625		4450613	4450625	complete	contig_2:2881734-2881722
id-NC_003197.2:4450646..4450661		4450646	4450661	complete	contig_2:2881701-2881686
id-NC_003197.2:4450647..4450662		4450647	4450662	complete	contig_2:2881700-2881685
id-NC_003197.2:4450671..4450691		4450671	4450691	complete	contig_2:2881676-2881656
id-NC_003197.2:4450697..4450703		4450697	4450703	complete	contig_2:2881650-2881644
id-NC_003197.2:4450703..4450723		4450703	4450723	complete	contig_2:2881644-2881624
id-NC_003197.2:4450707..4450727		4450707	4450727	complete	contig_2:2881640-2881620
id-NC_003197.2:4450764..4450822		4450764	4450822	complete	contig_2:2881583-2881525
id-NC_003197.2:4450773..4450783		4450773	4450783	complete	contig_2:2881574-2881564
id-NC_003197.2:4450805..4450817		4450805	4450817	complete	contig_2:2881542-2881530
id-NC_003197.2:4450842..4450857		4450842	4450857	complete	contig_2:2881505-2881490
gene-STM4230		4450883	4452005	complete	contig_2:2881464-2880342
cds-NP_463095.1		4450896	4452005	complete	contig_2:2881451-2880342
id-STM4230		4450883	4450888	complete	contig_2:2881464-2881459
gene-STM4231		4452083	4453452	complete	contig_2:2880264-2878895
cds-NP_463096.1		4452094	4453452	complete	contig_2:2880253-2878895
id-STM4231		4452083	4452088	complete	contig_2:2880264-2880259
gene-STM4232		4453604	4454533	complete	contig_2:2878743-2877814
cds-NP_463097.1		4453616	4454533	complete	contig_2:2878731-2877814
id-STM4232		4453604	4453609	complete	contig_2:2878743-2878738
gene-STM4233		4454700	4455211	complete	contig_2:2877647-2877136
cds-NP_463098.1		4454714	4455211	complete	contig_2:2877633-2877136
id-STM4233		4454700	4454705	complete	contig_2:2877647-2877642
gene-STM4234		4455212	4456097	complete	contig_2:2877135-2876250
cds-NP_463099.1		4455225	4456097	complete	contig_2:2877122-2876250
id-STM4234		4455212	4455217	complete	contig_2:2877135-2877130
gene-STM4235		4456196	4458633	complete	contig_2:2876151-2873714
cds-NP_463100.1		4456196	4458616	complete	contig_2:2876151-2873731
id-STM4235		4458628	4458633	complete	contig_2:2873719-2873714
gene-STM4236		4458775	4459155	complete	contig_2:2873572-2873192
cds-NP_463101.1		4458787	4459155	complete	contig_2:2873560-2873192
id-STM4236		4458775	4458780	complete	contig_2:2873572-2873567
gene-STM4237		4459198	4459872	complete	contig_2:2873149-2872475
cds-NP_463102.1		4459264	4459872	complete	contig_2:2873083-2872475
id-STM4237		4459219	4459235	complete	contig_2:2873128-2873112
id-STM4237-2		4459239	4459259	complete	contig_2:2873108-2873088
id-STM4237-3		4459198	4459206	complete	contig_2:2873149-2873141
id-STM4237-4		4459222	4459230	complete	contig_2:2873125-2873117
id-STM4237-5		4459253	4459258	complete	contig_2:2873094-2873089
gene-STM4238		4460038	4461376	complete	contig_2:2872309-2870971
cds-NP_463103.1		4460051	4461376	complete	contig_2:2872296-2870971
id-STM4238		4460038	4460043	complete	contig_2:2872309-2872304
gene-STM4239		4461373	4461486	complete	contig_2:2870974-2870861
cds-NP_463104.1		4461373	4461486	complete	contig_2:2870974-2870861
gene-STM4240		4461496	4461717	complete	contig_2:2870851-2870630
cds-NP_463105.1		4461505	4461717	complete	contig_2:2870842-2870630
id-STM4240		4461496	4461501	complete	contig_2:2870851-2870846
gene-STM4241		4461816	4462341	complete	contig_2:2870531-2870006
cds-NP_463106.1		4461816	4462331	complete	contig_2:2870531-2870016
id-STM4241		4462336	4462341	complete	contig_2:2870011-2870006
gene-STM4242		4462574	4463888	complete	contig_2:2869773-2868459
cds-NP_463107.1		4462578	4463888	complete	contig_2:2869769-2868459
id-STM4242		4462574	4462579	complete	contig_2:2869773-2869768
gene-STM4243		4463976	4464974	partial	contig_2:2827871-2826927
cds-NP_463108.1		4463976	4464974	partial	contig_2:2827871-2826927
gene-STM4244		4465129	4465384	complete	contig_2:2826772-2826517
cds-NP_463109.1		4465142	4465384	complete	contig_2:2826759-2826517
id-STM4244		4465129	4465134	complete	contig_2:2826772-2826767
gene-STM4245		4465559	4466550	complete	contig_2:2826342-2825351
cds-NP_463110.1		4465559	4466542	complete	contig_2:2826342-2825359
id-STM4245		4466545	4466550	complete	contig_2:2825356-2825351
gene-STM4246		4466589	4468022	complete	contig_2:2825312-2823879
cds-NP_463111.1		4466607	4468022	complete	contig_2:2825294-2823879
id-STM4246		4466589	4466594	complete	contig_2:2825312-2825307
gene-STM4247		4468043	4469133	complete	contig_2:2823858-2822768
cds-NP_463112.1		4468054	4469133	complete	contig_2:2823847-2822768
id-STM4247		4468043	4468048	complete	contig_2:2823858-2823853
gene-STM4248		4469271	4470512	complete	contig_2:2822630-2821389
cds-NP_463113.1		4469319	4470512	complete	contig_2:2822582-2821389
id-STM4248		4469292	4469314	complete	contig_2:2822609-2822587
id-STM4248-2		4469318	4469342	complete	contig_2:2822583-2822559
id-STM4248-3		4469271	4469279	complete	contig_2:2822630-2822622
id-STM4248-4		4469298	4469306	complete	contig_2:2822603-2822595
id-STM4248-5		4469304	4469309	complete	contig_2:2822597-2822592
gene-STM4249		4470688	4471412	complete	contig_2:2821213-2820489
cds-NP_463114.1		4470699	4471412	complete	contig_2:2821202-2820489
id-STM4249		4470688	4470693	complete	contig_2:2821213-2821208
gene-STM4250		4471529	4471957	complete	contig_2:2820372-2819944
cds-NP_463115.1		4471541	4471957	complete	contig_2:2820360-2819944
id-STM4250		4471529	4471534	complete	contig_2:2820372-2820367
gene-STM4251		4471947	4472316	complete	contig_2:2819954-2819585
cds-NP_463116.1		4471960	4472316	complete	contig_2:2819941-2819585
id-STM4251		4471947	4471952	complete	contig_2:2819954-2819949
gene-STM4252		4472317	4472661	complete	contig_2:2819584-2819240
cds-NP_463117.1		4472317	4472655	complete	contig_2:2819584-2819246
id-STM4252		4472656	4472661	complete	contig_2:2819245-2819240
gene-STM4253		4472642	4473100	complete	contig_2:2819259-2818801
cds-NP_463118.1		4472642	4473097	complete	contig_2:2819259-2818804
id-STM4253		4473095	4473100	complete	contig_2:2818806-2818801
gene-STM4254		4473229	4476217	complete	contig_2:2818672-2815684
cds-NP_463119.1		4473229	4476054	complete	contig_2:2818672-2815847
id-STM4254		4476136	4476154	complete	contig_2:2815765-2815747
id-STM4254-2		4476056	4476061	complete	contig_2:2815845-2815840
id-STM4254-3		4476193	4476201	complete	contig_2:2815708-2815700
id-STM4254-4		4476209	4476217	complete	contig_2:2815692-2815684
gene-STM4255		4476019	4476135	complete	contig_2:2815882-2815766
cds-NP_463120.1		4476019	4476135	complete	contig_2:2815882-2815766
id-NC_003197.2:4476136..4476156		4476136	4476156	complete	contig_2:2815765-2815745
gene-STM4256		4476202	4476832	complete	contig_2:2815699-2815069
cds-NP_463121.1		4476302	4476832	complete	contig_2:2815599-2815069
id-STM4256		4476202	4476210	complete	contig_2:2815699-2815691
id-STM4256-2		4476229	4476237	complete	contig_2:2815672-2815664
id-STM4256-3		4476288	4476293	complete	contig_2:2815613-2815608
gene-STM4257		4477865	4478505	complete	contig_2:2814036-2813396
cds-NP_463122.1		4477873	4478505	complete	contig_2:2814028-2813396
id-STM4257		4477865	4477870	complete	contig_2:2814036-2814031
id-STM4257-2		4478496	4478501	complete	contig_2:2813405-2813400
gene-STM4258		4478496	4479890	complete	contig_2:2813405-2812011
cds-NP_463123.1		4478502	4479890	complete	contig_2:2813399-2812011
gene-STM4259		4479873	4481199	complete	contig_2:2812028-2810702
cds-NP_463124.1		4479880	4481199	complete	contig_2:2812021-2810702
id-STM4259		4479873	4479878	complete	contig_2:2812028-2812023
gene-STM4260		4481196	4482473	complete	contig_2:2810705-2809428
cds-NP_463125.1		4481196	4482473	complete	contig_2:2810705-2809428
gene-STM4261		4482490	4499169	complete	contig_2:2809411-2792732
cds-NP_463126.1		4482490	4499169	complete	contig_2:2809411-2792732
gene-STM4262		4499202	4501275	complete	contig_2:2792699-2790626
cds-NP_463127.1		4499209	4501275	complete	contig_2:2792692-2790626
id-STM4262		4499202	4499207	complete	contig_2:2792699-2792694
gene-STM4263		4501553	4501847	complete	contig_2:2790348-2790054
cds-NP_463128.1		4501553	4501834	complete	contig_2:2790348-2790067
id-STM4263		4501842	4501847	complete	contig_2:2790059-2790054
gene-STM4264		4502379	4503998	complete	contig_2:2789522-2787903
cds-NP_463129.1		4502397	4503998	complete	contig_2:2789504-2787903
id-STM4264		4502379	4502384	complete	contig_2:2789522-2789517
gene-STM4265		4503986	4504404	complete	contig_2:2787915-2787497
cds-NP_463130.1		4503986	4504309	complete	contig_2:2787915-2787592
id-STM4265		4504315	4504320	complete	contig_2:2787586-2787581
id-STM4265-2		4504378	4504386	complete	contig_2:2787523-2787515
id-STM4265-3		4504396	4504404	complete	contig_2:2787505-2787497
gene-STM4266		4504334	4504854	complete	contig_2:2787567-2787047
cds-NP_463131.1		4504396	4504854	complete	contig_2:2787505-2787047
id-STM4266		4504366	4504386	complete	contig_2:2787535-2787515
id-STM4266-2		4504334	4504342	complete	contig_2:2787567-2787559
id-STM4266-3		4504358	4504366	complete	contig_2:2787543-2787535
id-STM4266-4		4504381	4504386	complete	contig_2:2787520-2787515
id-NC_003197.2:4504389..4504411		4504389	4504411	complete	contig_2:2787512-2787490
gene-STM4267		4505139	4505815	complete	contig_2:2786762-2786086
cds-NP_463132.1		4505147	4505815	complete	contig_2:2786754-2786086
id-STM4267		4505139	4505144	complete	contig_2:2786762-2786757
gene-STM4268		4506147	4507511	complete	contig_2:2785754-2784390
cds-NP_463133.1		4506162	4507511	complete	contig_2:2785739-2784390
id-STM4268		4506147	4506152	complete	contig_2:2785754-2785749
gene-STM4269		4507651	4509307	complete	contig_2:2784250-2782594
cds-NP_463134.1		4507661	4509307	complete	contig_2:2784240-2782594
id-STM4269		4507651	4507656	complete	contig_2:2784250-2784245
gene-STM4270		4509402	4510296	complete	contig_2:2782499-2781605
cds-NP_463135.1		4509402	4510289	complete	contig_2:2782499-2781612
id-STM4270		4510291	4510296	complete	contig_2:2781610-2781605
gene-STM4271		4510386	4510803	complete	contig_2:2781515-2781098
cds-NP_463136.1		4510393	4510803	complete	contig_2:2781508-2781098
id-STM4271		4510386	4510391	complete	contig_2:2781515-2781510
id-STM4271-2		4510790	4510795	complete	contig_2:2781111-2781106
gene-STM4272		4510790	4511485	complete	contig_2:2781111-2780416
cds-NP_463137.1		4510796	4511485	complete	contig_2:2781105-2780416
gene-STM4273		4511524	4513187	complete	contig_2:2780377-2778714
cds-NP_463138.1		4511524	4513173	complete	contig_2:2780377-2778728
gene-STM4274		4513170	4513499	complete	contig_2:2778731-2778402
cds-NP_463139.1		4513170	4513484	complete	contig_2:2778731-2778417
id-STM4274		4513182	4513187	complete	contig_2:2778719-2778714
id-STM4274-2		4513494	4513499	complete	contig_2:2778407-2778402
gene-STM4275		4513730	4515703	complete	contig_2:2778171-2776198
cds-NP_463140.1		4513730	4515688	complete	contig_2:2778171-2776213
id-STM4275		4515698	4515703	complete	contig_2:2776203-2776198
gene-STM4276		4515875	4516021	complete	contig_2:2776026-2775880
cds-NP_463141.1		4515875	4516021	complete	contig_2:2776026-2775880
id-STM4276		4515968	4515988	complete	contig_2:2775933-2775913
id-STM4276-2		4515976	4515998	complete	contig_2:2775925-2775903
id-STM4276-3		4515992	4516012	complete	contig_2:2775909-2775889
id-STM4276-4		4515928	4515936	complete	contig_2:2775973-2775965
id-STM4276-5		4515955	4515963	complete	contig_2:2775946-2775938
gene-STM4277		4515928	4517556	complete	contig_2:2775973-2774345
cds-NP_463142.1		4516120	4517556	complete	contig_2:2775781-2774345
id-STM4277		4516052	4516072	complete	contig_2:2775849-2775829
id-STM4277-2		4516105	4516110	complete	contig_2:2775796-2775791
gene-STM4278		4517581	4518234	complete	contig_2:2774320-2773667
cds-NP_463143.3		4517581	4518234	complete	contig_2:2774320-2773667
id-STM4278		4518220	4518225	complete	contig_2:2773681-2773676
gene-STM4279		4518220	4518902	complete	contig_2:2773681-2772999
cds-NP_463144.1		4518231	4518902	complete	contig_2:2773670-2772999
id-STM4279		4518888	4518893	complete	contig_2:2773013-2773008
gene-STM4280		4518888	4519855	complete	contig_2:2773013-2772046
cds-NP_463145.1		4518899	4519855	complete	contig_2:2773002-2772046
id-STM4280		4519832	4519837	complete	contig_2:2772069-2772064
gene-STM4281		4519832	4522070	complete	contig_2:2772069-2769831
cds-NP_463146.1		4519848	4522070	complete	contig_2:2772053-2769831
gene-STM4282		4522051	4522687	complete	contig_2:2769850-2769214
cds-NP_463147.1		4522067	4522687	complete	contig_2:2769834-2769214
id-STM4282		4522051	4522056	complete	contig_2:2769850-2769845
gene-STM4283		4523016	4524342	complete	contig_2:2768885-2767559
cds-NP_463148.1		4523032	4524342	complete	contig_2:2768869-2767559
id-STM4283		4523016	4523021	complete	contig_2:2768885-2768880
gene-STM4284		4524500	4525189	complete	contig_2:2767401-2766712
cds-NP_463149.1		4524500	4525189	complete	contig_2:2767401-2766712
gene-STM4285		4525366	4527520	complete	contig_2:2766535-2764381
cds-NP_463150.1		4525366	4527513	complete	contig_2:2766535-2764388
id-STM4285		4527515	4527520	complete	contig_2:2764386-2764381
gene-STM4286		4527868	4528782	complete	contig_2:2764033-2763119
cds-NP_463151.1		4527868	4528776	complete	contig_2:2764033-2763125
id-STM4286		4528777	4528782	complete	contig_2:2763124-2763119
gene-STM4287		4529034	4529512	complete	contig_2:2762867-2762389
cds-NP_463152.3		4529034	4529498	complete	contig_2:2762867-2762403
id-STM4287		4529507	4529512	complete	contig_2:2762394-2762389
gene-STM4288		4529620	4530075	complete	contig_2:2762281-2761826
cds-NP_463153.1		4529620	4530063	complete	contig_2:2762281-2761838
id-STM4288		4530070	4530075	complete	contig_2:2761831-2761826
gene-STM4289		4530183	4530530	complete	contig_2:2761718-2761371
cds-NP_463154.1		4530183	4530518	complete	contig_2:2761718-2761383
id-STM4289		4530525	4530530	complete	contig_2:2761376-2761371
id-NC_003197.2:4530754..4530782		4530754	4530782	complete	contig_2:2761147-2761119
gene-STM4290		4530938	4532488	complete	contig_2:2760963-2759413
cds-NP_463155.1		4530986	4532488	complete	contig_2:2760915-2759413
id-STM4290		4530938	4530946	complete	contig_2:2760963-2760955
id-STM4290-2		4530966	4530974	complete	contig_2:2760935-2760927
id-STM4290-3		4530976	4530981	complete	contig_2:2760925-2760920
gene-STM4291		4532655	4533725	complete	contig_2:2759246-2758176
cds-NP_463156.1		4532655	4533725	complete	contig_2:2759246-2758176
gene-STM4292		4533735	4534418	complete	contig_2:2758166-2757483
cds-NP_463157.1		4533735	4534403	complete	contig_2:2758166-2757498
id-STM4292		4534413	4534418	complete	contig_2:2757488-2757483
gene-STM4293		4534400	4536057	complete	contig_2:2757501-2755844
cds-NP_463158.1		4534400	4536043	complete	contig_2:2757501-2755858
id-STM4293		4536052	4536057	complete	contig_2:2755849-2755844
gene-STM4294		4536177	4537528	complete	contig_2:2755724-2754373
cds-NP_463159.1		4536177	4537514	complete	contig_2:2755724-2754387
id-STM4294		4537523	4537528	complete	contig_2:2754378-2754373
gene-STM4295		4537654	4538428	complete	contig_2:2754247-2753473
cds-NP_463160.1		4537654	4538415	complete	contig_2:2754247-2753486
id-STM4295		4538423	4538428	complete	contig_2:2753478-2753473
gene-STM4296		4538713	4540994	complete	contig_2:2753188-2750907
cds-NP_463161.1		4538713	4540983	complete	contig_2:2753188-2750918
id-STM4296		4540989	4540994	complete	contig_2:2750912-2750907
gene-STM4297		4541213	4542207	complete	contig_2:2750688-2749694
cds-NP_463162.1		4541213	4542145	complete	contig_2:2750688-2749756
id-STM4297		4542157	4542162	complete	contig_2:2749744-2749739
id-STM4297-2		4542180	4542188	complete	contig_2:2749721-2749713
id-STM4297-3		4542199	4542207	complete	contig_2:2749702-2749694
id-NC_003197.2:4542096..4542236		4542096	4542236	complete	contig_2:2749805-2749665
id-NC_003197.2:4542097..4542237		4542097	4542237	complete	contig_2:2749804-2749664
id-NC_003197.2:4542196..4542216		4542196	4542216	complete	contig_2:2749705-2749685
id-NC_003197.2:4542251..4542272		4542251	4542272	complete	contig_2:2749650-2749629
id-NC_003197.2:4542252..4542273		4542252	4542273	complete	contig_2:2749649-2749628
gene-STM4298		4542282	4543769	complete	contig_2:2749619-2748132
cds-NP_463163.1		4542414	4543769	complete	contig_2:2749487-2748132
id-STM4298		4542320	4542340	complete	contig_2:2749581-2749561
id-STM4298-2		4542340	4542358	complete	contig_2:2749561-2749543
id-STM4298-3		4542282	4542290	complete	contig_2:2749619-2749611
id-STM4298-4		4542309	4542317	complete	contig_2:2749592-2749584
id-STM4298-5		4542404	4542409	complete	contig_2:2749497-2749492
gene-STM4299		4543843	4545283	complete	contig_2:2748058-2746618
cds-NP_463164.1		4543853	4545283	complete	contig_2:2748048-2746618
id-STM4299		4543843	4543848	complete	contig_2:2748058-2748053
gene-STM4300		4545381	4547067	complete	contig_2:2746520-2744834
cds-NP_463165.1		4545381	4547027	complete	contig_2:2746520-2744874
