ID or #		Start	End	Type	Contig
cds-NP_462600.1		3895029	3896048	complete	contig_2:122105-121086
gene-STM3701		3896048	3896528	complete	contig_2:121086-120606
cds-NP_462601.1		3896048	3896515	complete	contig_2:121086-120619
id-STM3701		3896054	3896059	complete	contig_2:121080-121075
id-STM3701-2		3896523	3896528	complete	contig_2:120611-120606
gene-STM3702		3896559	3896823	complete	contig_2:120575-120311
cds-NP_462602.1		3896559	3896810	complete	contig_2:120575-120324
id-STM3702		3896818	3896823	complete	contig_2:120316-120311
gene-STM3703		3896897	3897328	complete	contig_2:120237-119806
cds-NP_462603.1		3896897	3897328	complete	contig_2:120237-119806
gene-STM3704		3897564	3899120	complete	contig_2:119570-118014
cds-NP_462604.1		3897576	3899120	complete	contig_2:119558-118014
id-STM3704		3897564	3897569	complete	contig_2:119570-119565
gene-STM3705		3899112	3900413	complete	contig_2:118022-116721
cds-NP_462605.1		3899130	3900413	complete	contig_2:118004-116721
id-STM3705		3899112	3899117	complete	contig_2:118022-118017
gene-STM3706		3900398	3901379	complete	contig_2:116736-115755
cds-NP_462606.1		3900417	3901379	complete	contig_2:116717-115755
id-STM3706		3900398	3900403	complete	contig_2:116736-116731
gene-STM3707		3901366	3902412	complete	contig_2:115768-114722
cds-NP_462607.1		3901366	3902400	complete	contig_2:115768-114734
id-STM3707		3902407	3902412	complete	contig_2:114727-114722
gene-STM3708		3902894	3903930	complete	contig_2:114240-113204
cds-NP_462608.1		3902894	3903919	complete	contig_2:114240-113215
id-STM3708		3903925	3903930	complete	contig_2:113209-113204
gene-STM3709		3903929	3905189	complete	contig_2:113205-111945
cds-NP_462609.1		3903929	3905125	complete	contig_2:113205-112009
id-STM3709		3905133	3905138	complete	contig_2:112001-111996
id-STM3709-2		3905165	3905173	complete	contig_2:111969-111961
id-STM3709-3		3905181	3905189	complete	contig_2:111953-111945
id-NC_003197.2:3905204..3905218		3905204	3905218	complete	contig_2:111930-111916
id-NC_003197.2:3905214..3905226		3905214	3905226	complete	contig_2:111920-111908
gene-STM3710		3905316	3906260	complete	contig_2:111818-110874
cds-NP_462610.1		3905328	3906260	complete	contig_2:111806-110874
id-STM3710		3905316	3905321	complete	contig_2:111818-111813
gene-STM3711		3906263	3907309	complete	contig_2:110871-109825
cds-NP_462611.1		3906263	3907309	complete	contig_2:110871-109825
gene-STM3712		3907298	3908262	complete	contig_2:109836-108872
cds-NP_462612.1		3907309	3908262	complete	contig_2:109825-108872
id-STM3712		3907298	3907303	complete	contig_2:109836-109831
gene-STM3713		3908295	3909516	complete	contig_2:108839-107618
cds-NP_462613.1		3908302	3909516	complete	contig_2:108832-107618
id-STM3713		3908295	3908300	complete	contig_2:108839-108834
gene-STM3714		3909573	3910724	complete	contig_2:107561-106410
cds-NP_462614.1		3909573	3910718	complete	contig_2:107561-106416
id-STM3714		3910719	3910724	complete	contig_2:106415-106410
gene-STM3715		3910819	3911628	complete	contig_2:106315-105506
cds-NP_462615.1		3910819	3911628	complete	contig_2:106315-105506
gene-STM3716		3911778	3912476	complete	contig_2:105356-104658
cds-NP_462616.1		3911778	3912476	complete	contig_2:105356-104658
gene-STM3717		3912499	3913520	complete	contig_2:104635-103614
cds-NP_462617.1		3912499	3913509	complete	contig_2:104635-103625
id-STM3717		3913515	3913520	complete	contig_2:103619-103614
gene-STM3718		3913527	3914540	complete	contig_2:103607-102594
cds-NP_462618.1		3913527	3914540	complete	contig_2:103607-102594
gene-STM3719		3914546	3915636	complete	contig_2:102588-101498
cds-NP_462619.1		3914546	3915625	complete	contig_2:102588-101509
id-STM3719		3915631	3915636	complete	contig_2:101503-101498
gene-STM3720		3915695	3915928	complete	contig_2:101439-101206
cds-NP_462620.1		3915695	3915928	complete	contig_2:101439-101206
gene-STM3721		3915960	3916769	complete	contig_2:101174-100365
cds-NP_462621.1		3915960	3916757	complete	contig_2:101174-100377
id-STM3721		3916764	3916769	complete	contig_2:100370-100365
gene-STM3722		3916750	3917888	complete	contig_2:100384-99246
cds-NP_462622.1		3916750	3917874	complete	contig_2:100384-99260
gene-STM3723		3917871	3918924	complete	contig_2:99263-98210
cds-NP_462623.1		3917871	3918905	complete	contig_2:99263-98229
id-STM3723		3917883	3917888	complete	contig_2:99251-99246
id-STM3723-2		3918919	3918924	complete	contig_2:98215-98210
gene-STM3724		3919350	3920627	complete	contig_2:97784-96507
cds-NP_462624.1		3919350	3920627	complete	contig_2:97784-96507
gene-STM3725		3920626	3921115	complete	contig_2:96508-96019
cds-NP_462625.1		3920636	3921115	complete	contig_2:96498-96019
id-STM3725		3920626	3920631	complete	contig_2:96508-96503
gene-STM3726		3921143	3921963	complete	contig_2:95991-95171
cds-NP_462626.1		3921143	3921952	complete	contig_2:95991-95182
id-STM3726		3921958	3921963	complete	contig_2:95176-95171
gene-STM3727		3922050	3922230	complete	contig_2:95084-94904
cds-NP_462627.1		3922050	3922217	complete	contig_2:95084-94917
id-STM3727		3922225	3922230	complete	contig_2:94909-94904
gene-STM3728		3922238	3922487	complete	contig_2:94896-94647
cds-NP_462628.1		3922238	3922474	complete	contig_2:94896-94660
id-STM3728		3922482	3922487	complete	contig_2:94652-94647
gene-STM3729		3922692	3923371	complete	contig_2:94442-93763
cds-NP_462629.1		3922692	3923357	complete	contig_2:94442-93777
id-STM3729		3923366	3923371	complete	contig_2:93768-93763
gene-STM3730		3923520	3924753	complete	contig_2:93614-92381
cds-NP_462630.3		3923530	3924753	complete	contig_2:93604-92381
id-STM3730		3923520	3923525	complete	contig_2:93614-93609
gene-STM3731		3924734	3925189	complete	contig_2:92400-91945
cds-NP_462631.1		3924734	3925189	complete	contig_2:92400-91945
gene-STM3732		3925280	3925893	complete	contig_2:91854-91241
cds-NP_462632.1		3925297	3925893	complete	contig_2:91837-91241
id-STM3732		3925280	3925285	complete	contig_2:91854-91849
gene-STM3733		3925971	3926625	complete	contig_2:91163-90509
cds-NP_462633.1		3925971	3926612	complete	contig_2:91163-90522
id-STM3733		3926620	3926625	complete	contig_2:90514-90509
gene-STM3734		3926691	3927421	complete	contig_2:90443-89713
cds-NP_462634.1		3926691	3927407	complete	contig_2:90443-89727
id-STM3734		3927416	3927421	complete	contig_2:89718-89713
gene-STM3735		3927521	3928396	complete	contig_2:89613-88738
cds-NP_462635.1		3927533	3928396	complete	contig_2:89601-88738
id-STM3735		3927521	3927526	complete	contig_2:89613-89608
gene-STM3736		3928446	3929351	complete	contig_2:88688-87783
cds-NP_462636.1		3928446	3929348	complete	contig_2:88688-87786
id-STM3736		3929346	3929351	complete	contig_2:87788-87783
gene-STM3737		3929414	3930303	complete	contig_2:87720-86831
cds-NP_462637.1		3929422	3930303	complete	contig_2:87712-86831
id-STM3737		3929414	3929419	complete	contig_2:87720-87715
gene-STM3738		3930542	3931171	complete	contig_2:86592-85963
cds-NP_462638.1		3930554	3931171	complete	contig_2:86580-85963
id-STM3738		3930542	3930547	complete	contig_2:86592-86587
gene-STM3739		3931168	3932865	complete	contig_2:85966-84269
cds-NP_462639.1		3931168	3932853	complete	contig_2:85966-84281
id-STM3739		3932860	3932865	complete	contig_2:84274-84269
gene-STM3740		3933094	3933733	complete	contig_2:84040-83401
cds-NP_462640.1		3933110	3933733	complete	contig_2:84024-83401
id-STM3740		3933094	3933099	complete	contig_2:84040-84035
gene-STM3741		3933772	3934063	complete	contig_2:83362-83071
cds-NP_462641.1		3933788	3934063	complete	contig_2:83346-83071
id-STM3741		3933772	3933777	complete	contig_2:83362-83357
gene-STM3742		3934071	3936193	complete	contig_2:83063-80941
cds-NP_462642.1		3934082	3936193	complete	contig_2:83052-80941
id-STM3742		3934071	3934076	complete	contig_2:83063-83058
gene-STM3743		3936198	3936887	complete	contig_2:80936-80247
cds-NP_462643.1		3936198	3936887	complete	contig_2:80936-80247
id-STM3743		3936873	3936878	complete	contig_2:80261-80256
gene-STM3744		3936873	3938974	complete	contig_2:80261-78160
cds-NP_462644.1		3936893	3938974	complete	contig_2:80241-78160
gene-STM3745		3938977	3939834	complete	contig_2:78157-77300
cds-NP_462645.1		3938977	3939828	complete	contig_2:78157-77306
id-STM3745		3939829	3939834	complete	contig_2:77305-77300
gene-STM3746		3939831	3941048	complete	contig_2:77303-76086
cds-NP_462646.1		3939831	3941036	complete	contig_2:77303-76098
id-STM3746		3941043	3941048	complete	contig_2:76091-76086
gene-STM3747		3941248	3942655	complete	contig_2:75886-74479
cds-NP_462647.1		3941264	3942655	complete	contig_2:75870-74479
id-STM3747		3941248	3941253	complete	contig_2:75886-75881
gene-STM3748		3942766	3944485	complete	contig_2:74368-72649
cds-NP_462648.1		3942776	3944485	complete	contig_2:74358-72649
id-STM3748		3942766	3942771	complete	contig_2:74368-74363
gene-STM3749		3944588	3946918	complete	contig_2:72546-70216
cds-NP_462649.1		3944588	3946906	complete	contig_2:72546-70228
id-STM3749		3946913	3946918	complete	contig_2:70221-70216
gene-STM3750		3946918	3948311	complete	contig_2:70216-68823
cds-NP_462650.1		3946918	3948300	complete	contig_2:70216-68834
id-STM3750		3948306	3948311	complete	contig_2:68828-68823
gene-STM3751		3948588	3948678	complete	contig_2:68546-68456
rna-STM3751		3948588	3948678	complete	contig_2:68546-68456
exon-STM3751-1		3948588	3948678	complete	contig_2:68546-68456
gene-STM3752		3948999	3949347	complete	contig_2:68135-67787
cds-NP_462651.1		3948999	3949343	complete	contig_2:68135-67791
id-STM3752		3949342	3949347	complete	contig_2:67792-67787
gene-STM3753		3950014	3951211	complete	contig_2:67120-65923
cds-NP_462652.1		3950021	3951211	complete	contig_2:67113-65923
id-STM3753		3950014	3950019	complete	contig_2:67120-67115
gene-STM3754		3951208	3951558	complete	contig_2:65926-65576
cds-NP_462653.1		3951208	3951558	complete	contig_2:65926-65576
gene-STM3755		3951739	3952782	complete	contig_2:65395-64352
cds-NP_462654.1		3951745	3952782	complete	contig_2:65389-64352
id-STM3755		3951739	3951744	complete	contig_2:65395-65390
gene-STM3756		3954066	3954698	complete	contig_2:63068-62436
cds-NP_462655.1		3954081	3954698	complete	contig_2:63053-62436
id-STM3756		3954066	3954071	complete	contig_2:63068-63063
gene-STM3757		3954765	3957640	complete	contig_2:62369-59494
cds-NP_462656.1		3954773	3957640	complete	contig_2:62361-59494
id-STM3757		3954765	3954770	complete	contig_2:62369-62364
gene-STM3758		3957735	3958208	complete	contig_2:59399-58926
cds-NP_462657.1		3957735	3958199	complete	contig_2:59399-58935
id-STM3758		3958203	3958208	complete	contig_2:58931-58926
gene-STM3759		3958210	3959080	complete	contig_2:58924-58054
cds-NP_462658.4		3958210	3959067	complete	contig_2:58924-58067
id-STM3759		3959075	3959080	complete	contig_2:58059-58054
gene-STM3760		3959120	3959233	complete	contig_2:58014-57901
cds-NP_453069.1		3959120	3959233	complete	contig_2:58014-57901
gene-STM3761		3959839	3960531	complete	contig_2:57295-56603
cds-NP_462660.1		3959851	3960531	complete	contig_2:57283-56603
id-STM3761		3959839	3959844	complete	contig_2:57295-57290
gene-STM3762		3960760	3961244	complete	contig_2:56374-55890
cds-NP_462661.1		3960760	3961239	complete	contig_2:56374-55895
id-STM3762		3961239	3961244	complete	contig_2:55895-55890
gene-STM3763		3961554	3964284	complete	contig_2:55580-52850
cds-NP_462662.1		3961554	3964280	complete	contig_2:55580-52854
id-STM3763		3964279	3964284	complete	contig_2:52855-52850
gene-STM3764		3964500	3965203	complete	contig_2:52634-51931
cds-NP_462663.1		3964500	3965195	complete	contig_2:52634-51939
id-STM3764		3965198	3965203	complete	contig_2:51936-51931
gene-STM3765		3965695	3966606	complete	contig_2:51439-50528
cds-NP_462664.1		3965704	3966606	complete	contig_2:51430-50528
id-STM3765		3965695	3965700	complete	contig_2:51439-51434
gene-STM3766		3966649	3967597	complete	contig_2:50485-49537
cds-NP_462665.1		3966649	3967590	complete	contig_2:50485-49544
id-STM3766		3967592	3967597	complete	contig_2:49542-49537
gene-STM3767		3967826	3968575	complete	contig_2:49308-48559
cds-NP_462666.1		3967826	3968569	complete	contig_2:49308-48565
id-STM3767		3968570	3968575	complete	contig_2:48564-48559
gene-STM3768		3968556	3969668	complete	contig_2:48578-47466
cds-NP_462667.1		3968556	3969665	complete	contig_2:48578-47469
id-STM3768		3969663	3969668	complete	contig_2:47471-47466
gene-STM3769		3969669	3970536	complete	contig_2:47465-46598
cds-NP_462668.3		3969669	3970529	complete	contig_2:47465-46605
gene-STM3770		3970526	3971281	complete	contig_2:46608-45853
cds-NP_462669.1		3970526	3971275	complete	contig_2:46608-45859
id-STM3770		3970531	3970536	complete	contig_2:46603-46598
id-STM3770-2		3971276	3971281	complete	contig_2:45858-45853
gene-STM3771		3971421	3971913	complete	contig_2:45713-45221
cds-NP_462670.1		3971421	3971906	complete	contig_2:45713-45228
id-STM3771		3971908	3971913	complete	contig_2:45226-45221
gene-STM3772		3971917	3972350	complete	contig_2:45217-44784
cds-NP_462671.1		3971917	3972342	complete	contig_2:45217-44792
id-STM3772		3972345	3972350	complete	contig_2:44789-44784
gene-STM3773		3972561	3975364	complete	contig_2:44573-41770
cds-NP_462672.1		3972561	3975359	complete	contig_2:44573-41775
id-STM3773		3975359	3975364	complete	contig_2:41775-41770
gene-STM3774		3975550	3975849	complete	contig_2:41584-41285
cds-NP_462673.1		3975556	3975849	complete	contig_2:41578-41285
id-STM3774		3975550	3975555	complete	contig_2:41584-41579
gene-STM3775		3975948	3977337	complete	contig_2:41186-39797
cds-NP_462674.1		3975955	3977337	complete	contig_2:41179-39797
id-STM3775		3975948	3975953	complete	contig_2:41186-41181
gene-STM3776		3977397	3978602	complete	contig_2:39737-38532
cds-NP_462675.1		3977397	3978590	complete	contig_2:39737-38544
id-STM3776		3978597	3978602	complete	contig_2:38537-38532
gene-STM3777		3978799	3979165	complete	contig_2:38335-37969
cds-NP_462676.1		3978806	3979165	complete	contig_2:38328-37969
id-STM3777		3978799	3978804	complete	contig_2:38335-38330
gene-STM3778		3979142	3979472	complete	contig_2:37992-37662
cds-NP_462677.1		3979149	3979472	complete	contig_2:37985-37662
id-STM3778		3979142	3979147	complete	contig_2:37992-37987
gene-STM3779		3979563	3979839	complete	contig_2:37571-37295
cds-NP_462678.1		3979563	3979832	complete	contig_2:37571-37302
id-STM3779		3979834	3979839	complete	contig_2:37300-37295
gene-STM3780		3979842	3980709	complete	contig_2:37292-36425
cds-NP_462679.1		3979842	3980702	complete	contig_2:37292-36432
id-STM3780		3980704	3980709	complete	contig_2:36430-36425
gene-STM3781		3980765	3982256	complete	contig_2:36369-34878
cds-NP_462680.1		3980765	3982249	complete	contig_2:36369-34885
gene-STM3782		3982242	3983606	complete	contig_2:34892-33528
cds-NP_462681.1		3982242	3983600	complete	contig_2:34892-33534
id-STM3782		3982251	3982256	complete	contig_2:34883-34878
id-STM3782-2		3983601	3983606	complete	contig_2:33533-33528
gene-STM3783		3983676	3983970	complete	contig_2:33458-33164
cds-NP_462682.1		3983676	3983963	complete	contig_2:33458-33171
id-STM3783		3983965	3983970	complete	contig_2:33169-33164
gene-STM3784		3983960	3984440	complete	contig_2:33174-32694
cds-NP_462683.1		3983960	3984433	complete	contig_2:33174-32701
id-STM3784		3984435	3984440	complete	contig_2:32699-32694
gene-STM3785		3984451	3985278	complete	contig_2:32683-31856
cds-NP_462684.1		3984451	3985194	complete	contig_2:32683-31940
id-STM3785		3985201	3985206	complete	contig_2:31933-31928
id-STM3785-2		3985254	3985262	complete	contig_2:31880-31872
id-STM3785-3		3985270	3985278	complete	contig_2:31864-31856
gene-STM3786		3985547	3986011	complete	contig_2:31587-31123
cds-NP_462685.1		3985547	3985999	complete	contig_2:31587-31135
id-STM3786		3986006	3986011	complete	contig_2:31128-31123
gene-STM3787		3986192	3987660	complete	contig_2:30942-29474
cds-NP_462686.1		3986192	3987583	complete	contig_2:30942-29551
id-STM3787		3987590	3987595	complete	contig_2:29544-29539
id-STM3787-2		3987633	3987641	complete	contig_2:29501-29493
id-STM3787-3		3987652	3987660	complete	contig_2:29482-29474
id-NC_003197.2:3987650..3987670		3987650	3987670	complete	contig_2:29484-29464
id-NC_003197.2:3987710..3987730		3987710	3987730	complete	contig_2:29424-29404
gene-STM3788		3987726	3989065	complete	contig_2:29408-28069
cds-NP_462687.1		3987726	3989054	complete	contig_2:29408-28080
id-STM3788		3989060	3989065	complete	contig_2:28074-28069
gene-STM3789		3989064	3990576	complete	contig_2:28070-26558
cds-NP_462688.1		3989064	3990566	complete	contig_2:28070-26568
gene-STM3790		3990566	3991169	complete	contig_2:26568-25965
cds-NP_462689.1		3990566	3991156	complete	contig_2:26568-25978
id-STM3790		3990571	3990576	complete	contig_2:26563-26558
id-STM3790-2		3991164	3991169	complete	contig_2:25970-25965
gene-STM3791		3991231	3992252	complete	contig_2:25903-24882
cds-NP_462690.1		3991231	3992244	complete	contig_2:25903-24890
id-STM3791		3992247	3992252	complete	contig_2:24887-24882
gene-STM3792		3992256	3993583	complete	contig_2:24878-23551
cds-NP_462691.1		3992256	3993572	complete	contig_2:24878-23562
id-STM3792		3993578	3993583	complete	contig_2:23556-23551
gene-STM3793		3993603	3994529	complete	contig_2:23531-22605
cds-NP_462692.1		3993603	3994523	complete	contig_2:23531-22611
id-STM3793		3994524	3994529	complete	contig_2:22610-22605
gene-STM3794		3994842	3995633	complete	contig_2:22292-21501
cds-NP_462693.1		3994848	3995633	complete	contig_2:22286-21501
id-STM3794		3994842	3994847	complete	contig_2:22292-22287
gene-STM3795		3995635	3995940	complete	contig_2:21499-21194
cds-NP_462694.1		3995635	3995925	complete	contig_2:21499-21209
id-STM3795		3995935	3995940	complete	contig_2:21199-21194
gene-STM3796		3995929	3997629	complete	contig_2:21205-19505
cds-NP_462695.1		3995929	3997617	complete	contig_2:21205-19517
id-STM3796		3997624	3997629	complete	contig_2:19510-19505
gene-STM3797		3997724	3997924	complete	contig_2:19410-19210
cds-NP_462696.1		3997724	3997822	complete	contig_2:19410-19312
id-STM3797		3997827	3997832	complete	contig_2:19307-19302
id-STM3797-2		3997900	3997908	complete	contig_2:19234-19226
id-STM3797-3		3997916	3997924	complete	contig_2:19218-19210
id-NC_003197.2:3997910..3997938		3997910	3997938	complete	contig_2:19224-19196
gene-STM3797A		3998345	3998459	complete	contig_2:18789-18675
cds-YP_009325922.1		3998345	3998436	complete	contig_2:18789-18698
cds-YP_009325922.1		3998435	3998459	complete	contig_2:18699-18675
gene-STM3796B		3998456	3998545	complete	contig_2:18678-18589
cds-NP_453107.1		3998456	3998545	complete	contig_2:18678-18589
gene-STM3796A		3998638	3999498	complete	contig_2:18496-17636
cds-NP_462698.3		3998638	3999498	complete	contig_2:18496-17636
gene-STM3798		3999701	4000885	complete	contig_2:17433-16249
cds-NP_462699.1		3999701	4000885	complete	contig_2:17433-16249
gene-STM3799		4000812	4001897	complete	contig_2:16322-15237
cds-NP_462700.1		4000812	4001897	complete	contig_2:16322-15237
gene-STM3800		4001961	4002893	complete	contig_2:15173-14241
cds-NP_462701.1		4001961	4002884	complete	contig_2:15173-14250
id-STM3800		4002888	4002893	complete	contig_2:14246-14241
id-NC_003197.2:4002962..4002973		4002962	4002973	complete	contig_2:14172-14161
id-NC_003197.2:4002988..4003008		4002988	4003008	complete	contig_2:14146-14126
gene-STM3801		4003007	4004447	complete	contig_2:14127-12687
cds-NP_462702.1		4003110	4004447	complete	contig_2:14024-12687
id-STM3801		4003007	4003015	complete	contig_2:14127-14119
id-STM3801-2		4003034	4003042	complete	contig_2:14100-14092
id-STM3801-3		4003095	4003100	complete	contig_2:14039-14034
id-STM3801-4		4004322	4004330	complete	contig_2:12812-12804
id-STM3801-5		4004349	4004357	complete	contig_2:12785-12777
gene-STM3802		4004322	4005787	complete	contig_2:12812-11347
cds-NP_462703.1		4004465	4005787	complete	contig_2:12669-11347
id-STM3802		4004455	4004460	complete	contig_2:12679-12674
gene-STM3803		4005869	4006399	complete	contig_2:11265-10735
cds-NP_462704.1		4005869	4006399	complete	contig_2:11265-10735
gene-STM3804		4006396	4006768	complete	contig_2:10738-10366
cds-NP_462705.1		4006396	4006758	complete	contig_2:10738-10376
gene-STM3805		4006748	4007106	complete	contig_2:10386-10028
cds-NP_462706.1		4006748	4007095	complete	contig_2:10386-10039
id-STM3805		4006763	4006768	complete	contig_2:10371-10366
id-STM3805-2		4007101	4007106	complete	contig_2:10033-10028
gene-STM3806		4007188	4007475	complete	contig_2:9946-9659
gene-STM3807		4007539	4009213	complete	contig_2:9595-7921
cds-NP_462707.1		4007539	4009200	complete	contig_2:9595-7934
id-STM3807		4009208	4009213	complete	contig_2:7926-7921
gene-STM3808		4009390	4009832	complete	contig_2:7744-7302
cds-NP_462708.3		4009390	4009818	complete	contig_2:7744-7316
id-STM3808		4009827	4009832	complete	contig_2:7307-7302
gene-STM3809		4009928	4010356	complete	contig_2:7206-6778
cds-NP_462709.3		4009928	4010341	complete	contig_2:7206-6793
id-STM3809		4010351	4010356	complete	contig_2:6783-6778
gene-STM3810		4010637	4010983	complete	contig_2:6497-6151
cds-NP_462710.1		4010648	4010983	complete	contig_2:6486-6151
id-STM3810		4010637	4010642	complete	contig_2:6497-6492
gene-STM3811		4010985	4012222	complete	contig_2:6149-4912
cds-NP_462711.1		4010985	4012211	complete	contig_2:6149-4923
id-STM3811		4012217	4012222	complete	contig_2:4917-4912
gene-STM3812		4012333	4013387	complete	contig_2:4801-3747
cds-NP_462712.1		4012333	4013376	complete	contig_2:4801-3758
gene-STM3813		4013373	4013941	complete	contig_1:3318629-3318061
cds-NP_462713.1		4013373	4013930	complete	contig_1:3318629-3318072
id-STM3813		4013382	4013387	complete	contig_1:3318620-3318615
id-STM3813-2		4013936	4013941	complete	contig_1:3318066-3318061
gene-STM3814		4013927	4015872	complete	contig_1:3318075-3316130
cds-NP_462714.1		4013927	4015858	complete	contig_1:3318075-3316144
gene-STM3815		4015855	4016345	complete	contig_1:3316147-3315657
cds-NP_462715.1		4015855	4016334	complete	contig_1:3316147-3315668
id-STM3815		4015867	4015872	complete	contig_1:3316135-3316130
gene-STM3816		4016331	4016555	complete	contig_1:3315671-3315447
cds-NP_462716.1		4016331	4016543	complete	contig_1:3315671-3315459
id-STM3816		4016340	4016345	complete	contig_1:3315662-3315657
id-STM3816-2		4016550	4016555	complete	contig_1:3315452-3315447
gene-STM3817		4016540	4017297	complete	contig_1:3315462-3314705
cds-NP_462717.1		4016540	4017277	complete	contig_1:3315462-3314725
id-STM3817		4017292	4017297	complete	contig_1:3314710-3314705
gene-STM3818		4017329	4018004	complete	contig_1:3314673-3313998
cds-NP_462718.1		4017329	4017988	complete	contig_1:3314673-3314014
gene-STM3819		4017985	4018602	complete	contig_1:3314017-3313400
cds-NP_462719.1		4017985	4018602	complete	contig_1:3314017-3313400
id-STM3819		4017999	4018004	complete	contig_1:3314003-3313998
gene-STM3820		4018608	4020020	complete	contig_1:3313394-3311982
cds-NP_462720.1		4018608	4020008	complete	contig_1:3313394-3311994
id-STM3820		4020015	4020020	complete	contig_1:3311987-3311982
gene-STM3821		4020198	4020843	complete	contig_1:3311804-3311159
cds-NP_462721.1		4020198	4020830	complete	contig_1:3311804-3311172
id-STM3821		4020838	4020843	complete	contig_1:3311164-3311159
gene-STM3822		4020823	4023388	complete	contig_1:3311179-3308614
cds-NP_462722.1		4020823	4023375	complete	contig_1:3311179-3308627
gene-STM3823		4023365	4024615	complete	contig_1:3308637-3307387
cds-NP_462723.1		4023365	4024549	complete	contig_1:3308637-3307453
id-STM3823		4024599	4024607	complete	contig_1:3307403-3307395
id-STM3823-2		4023383	4023388	complete	contig_1:3308619-3308614
id-STM3823-3		4024555	4024560	complete	contig_1:3307447-3307442
id-STM3823-4		4024591	4024599	complete	contig_1:3307411-3307403
id-STM3823-5		4024607	4024615	complete	contig_1:3307395-3307387
id-NC_003197.2:4024618..4024628		4024618	4024628	complete	contig_1:3307384-3307374
id-NC_003197.2:4024638..4024650		4024638	4024650	complete	contig_1:3307364-3307352
gene-STM3824		4024679	4025371	complete	contig_1:3307323-3306631
cds-NP_462724.1		4024679	4025371	complete	contig_1:3307323-3306631
id-NC_003197.2:4024706..4024712		4024706	4024712	complete	contig_1:3307296-3307290
gene-STM3825		4025344	4026398	complete	contig_1:3306658-3305604
cds-NP_462725.1		4025344	4026384	complete	contig_1:3306658-3305618
id-STM3825		4026393	4026398	complete	contig_1:3305609-3305604
gene-STM3826		4026453	4029199	complete	contig_1:3305549-3302803
cds-NP_462726.1		4026464	4029199	complete	contig_1:3305538-3302803
id-STM3826		4026453	4026458	complete	contig_1:3305549-3305544
gene-STM3827		4029225	4030568	complete	contig_1:3302777-3301434
cds-NP_462727.1		4029225	4030562	complete	contig_1:3302777-3301440
id-STM3827		4030563	4030568	complete	contig_1:3301439-3301434
gene-STM3828		4030647	4031806	complete	contig_1:3301355-3300196
cds-NP_462728.1		4030647	4031795	complete	contig_1:3301355-3300207
id-STM3828		4031801	4031806	complete	contig_1:3300201-3300196
gene-STM3829		4032393	4033282	partial	contig_1:3299609-3298921
cds-NP_462729.1		4032393	4033271	partial	contig_1:3299609-3298921
gene-STM3830		4033268	4033968	partial	contig_1:3298920-3298288
cds-NP_462730.1		4033268	4033957	partial	contig_1:3298920-3298299
id-STM3830-2		4033963	4033968	complete	contig_1:3298293-3298288
gene-STM3831		4034218	4035074	complete	contig_1:3298038-3297182
cds-NP_462731.1		4034218	4035063	complete	contig_1:3298038-3297193
id-STM3831		4035069	4035074	complete	contig_1:3297187-3297182
gene-STM3832		4035362	4036631	complete	contig_1:3296894-3295625
cds-NP_462732.1		4035369	4036631	complete	contig_1:3296887-3295625
id-STM3832		4035362	4035367	complete	contig_1:3296894-3296889
gene-STM3833		4036637	4037838	complete	contig_1:3295619-3294418
cds-NP_462733.1		4036645	4037838	complete	contig_1:3295611-3294418
id-STM3833		4036637	4036642	complete	contig_1:3295619-3295614
gene-STM3834		4037946	4038849	complete	contig_1:3294310-3293407
cds-NP_462734.1		4037953	4038849	complete	contig_1:3294303-3293407
id-STM3834		4037946	4037951	complete	contig_1:3294310-3294305
gene-STM3835		4038868	4041293	complete	contig_1:3293388-3290963
cds-NP_462735.1		4038868	4041282	complete	contig_1:3293388-3290974
id-STM3835		4041288	4041293	complete	contig_1:3290968-3290963
gene-STM3836		4041311	4042404	complete	contig_1:3290945-3289852
cds-NP_462736.1		4041311	4042384	complete	contig_1:3290945-3289872
id-STM3836		4042399	4042404	complete	contig_1:3289857-3289852
gene-STM3837		4042532	4043632	complete	contig_1:3289724-3288624
cds-NP_462737.1		4042532	4043632	complete	contig_1:3289724-3288624
gene-STM3838		4043637	4045114	complete	contig_1:3288619-3287142
cds-NP_462738.1		4043637	4045037	complete	contig_1:3288619-3287219
id-STM3838		4045044	4045049	complete	contig_1:3287212-3287207
id-STM3838-2		4045090	4045098	complete	contig_1:3287166-3287158
id-STM3838-3		4045106	4045114	complete	contig_1:3287150-3287142
gene-STM3839		4045639	4045838	complete	contig_1:3286617-3286418
cds-NP_462739.1		4045698	4045838	complete	contig_1:3286558-3286418
id-STM3839		4045639	4045647	complete	contig_1:3286617-3286609
id-STM3839-2		4045666	4045674	complete	contig_1:3286590-3286582
id-STM3839-3		4045683	4045688	complete	contig_1:3286573-3286568
gene-STM3840		4045855	4046214	complete	contig_1:3286401-3286042
cds-NP_462740.1		4045855	4046214	complete	contig_1:3286401-3286042
gene-STM3841		4046173	4046435	complete	contig_1:3286083-3285821
cds-NP_462741.1		4046178	4046435	complete	contig_1:3286078-3285821
id-STM3841		4046173	4046178	complete	contig_1:3286083-3286078
id-STM3841-2		4046425	4046430	complete	contig_1:3285831-3285826
gene-STM3842		4046425	4048084	complete	contig_1:3285831-3284172
cds-NP_462742.1		4046438	4048084	complete	contig_1:3285818-3284172
gene-STM3843		4048226	4049590	complete	contig_1:3284030-3282666
